"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"científico";0,361;0,029;0,874;0;0,097;0,441
"chave";0,448;0,158;0,466;0;0,428;0,302
"bombardeiro";0,084;0,02;0,088;0,058;0,079;0
"bastidor";0,706;0,078;0,307;0,992;0;0,912
"barrar";0,559;0,6;0,579;0,442;0;0,108
"bahia";0,319;0,011;0,325;0,275;0,195;0,256
"antagonista";0,177;0,294;0;0,139;0,603;0,124
"alencar";0,103;0;0,377;0,266;0,342;0,064
"abar";0,076;0,017;0,08;0,184;0,248;0
"zeze";0,142;0;0,078;0,108;0,135;0,095
"virtude";0,198;0,82;0,723;0;0,19;0,143
"violação";0,5;0,997;0,148;0,169;0,135;0,049
"viana";0,5;0,512;0,519;0,907;0;0,095
"vermelho";0,198;0,82;0,204;0,771;0,678;0,007
"vergonha";0,127;0,158;0;0,817;0,121;0,083
"ultrapassar";0,158;0,6;0,579;0,994;0,842;0,029
"tocar";0,922;0,034;0,492;0;0,109;0,073
"sujeito";0,034;0,034;0,419;0,735;0,187;0,812
"significativo";0,222;0,395;0,228;0,659;0,765;0
"separar";0,844;0,111;0,001;0,074;0,342;0,154
"sentar";0,292;0,078;0;0,52;0,807;0,178
"requerer";0,001;0,269;0,34;0,155;0,088;0,523
"regular";0,808;0,125;0,164;0,119;0,151;0,396
"razoável";0;0,029;0,377;0,114;0,342;0,064
"randolfe";0,5;0,189;0,148;0,388;0;0,095
"racismo";0,142;0,048;0,148;0;0,135;0,095
"questionamento";0;0,048;0,148;0,907;0,479;0,095
"prevenção";0,448;0,041;0,133;0;0,971;0,74
"pista";0,222;0,002;0,81;0,659;0,214;0,606
"pesquisador";0,115;0,034;0,952;0;0,109;0,36
"permanente";0,559;0,6;0,779;0,002;0,151;0,396
"perito";0,448;0;0,466;0,626;0,121;0,083
"pensão";0,222;0;0,228;0,181;0,214;0,164
"parcela";0,198;0;0,204;0,771;0,678;0,143
"pago";0,142;0;0,519;0,108;0,135;0,095
"ofício";0;0,954;0,228;0,659;0,214;0,164
"ocde";0,158;0,058;0,164;0;0,537;0,928
"militante";0,703;0,083;0,14;0,771;0,169;0,525
"mensal";0,198;0;0,204;0,158;0,631;0,525
"lindbergh";0,844;0,111;0,044;0,114;0,641;0,064
"legítimo";0,103;0,111;0,377;0,024;0,342;0,006
"jae_in";0,076;0,017;0,08;0,052;0,071;0
"irresponsável";0,093;0,093;0,34;0,906;0,307;0
"investidor";0,177;0,738;0,031;0,887;0,739;0,124
"incentivar";0,626;0,272;0,183;0,001;0,603;0,964
"imprudente";0,084;0,02;0,307;0,058;0,079;0
"governança";0,319;0,011;0,325;0,27;0,31;0,256
"gonçalves";0,127;0;0,413;0,095;0,971;0,083
"frango";0,222;0;0,228;0,181;0,214;0,164
"flagrante";0;0,041;0,133;0,342;0,971;0,74
"facebook";0,158;0,397;0;0,442;0,151;0,396
"extremista";0,142;0,048;0,519;0;0,135;0,049
"exibir";0,127;0,158;0,133;0,095;0,971;0
"excluir";0,058;0,226;0,164;0,994;0,842;0,505
"exceção";0,559;0,226;0,779;0,119;0,309;0,396
"especulação";0,402;0,372;0,952;0,081;0,556;0,66
"engevix";0,685;0;0,098;0,235;0,088;0,056
"diplomacia";0,093;0,024;0,098;0,066;0,088;0
"desfile";0,115;0,034;0,12;0,084;0,109;0
"desconfiança";0,103;0,852;0,108;0,003;0,641;0,588
"derrota";0,103;0,029;0,377;0,365;0,01;0,154
"demonstração";0,073;0,269;0,098;0,593;0,088;0,001
"critério";0,89;0,479;0,256;0,522;0,005;0,19
"contabilizar";0,222;0,002;0,228;0,181;0,519;0,606
"constatar";0;0,372;0,492;0,735;0,109;0,264
"confusão";0,142;0,189;0,01;0,907;0,939;0,609
"começo";0,402;0,738;0,952;0,722;0,887;0,812
"chile";0,249;0,479;0,256;0;0,865;0,19
"chico";0,626;0,001;0,679;0,504;0,17;0,124
"cheio";0,103;0,684;0;0,816;0,097;0,231
"boi";0,448;0,886;0,018;0,626;0,428;0,302
"bendine";0,093;0;0,098;0,066;0,088;0,056
"barack";0,292;0,02;0,088;0,532;0,079;0
"articulação";0,5;0,512;0,148;0,907;0;0,095
"argentino";0,222;0,127;0,091;0,649;0,214;0,164
"apontado";0,001;0,019;0,098;0,235;0,088;0,202
"aplauso";0,319;0,18;0,325;0,275;0;0,256
"apelação";0;0,269;0,098;0,235;0,088;0,056
"aparelho";0,158;0,397;0,005;0,994;0,537;0,108
"amaral";0,415;0,2;0,037;0,372;0,408;0,354
"ajuste";0,142;0,512;0,519;0,388;0;0,095
"administrar";0,142;0;0,519;0,388;0,479;0,346
"acolher";0;0,034;0,419;0,084;0,382;0,66
"ásia";0,084;0,02;0,307;0,532;0,276;0
"viabilizar";0,292;0,031;0,088;0,532;0,004;0,049
"urgente";0,559;0,6;0,579;0,442;0,842;0,029
"torquato";0,343;0,672;0,487;0,435;0,473;0,422
"titular";0,058;0,6;0,164;0,122;0,001;0,108
"tarifa";0,363;0,368;0,369;0,319;0,354;0,013
"sistêmico";0,142;0,997;0,519;0;0,479;0,095
"rogério";0,319;0,117;0,325;0,275;0,014;0,256
"revolução";0,222;0,101;0,81;0;0,214;0,164
"resistência";0,127;0,041;0,133;0,008;0;0,083
"resistir";0,127;0,158;0,964;0,227;0,026;0,74
"repórter";0,115;0,372;0,029;0,084;0,005;0,66
"repudiar";0,277;0,213;0,288;0,394;0,273;0,22
"relacionamento";0,402;0,03;0,12;0,301;0,556;0,812
"reduzido";0,626;0,272;0,183;0,504;0,235;0,016
"reconhecimento";0,019;0,327;0,723;0,771;0,19;0,846
"recolher";0,904;0,008;0,148;0,169;0,135;0,095
"péssimo";0,127;0,158;0,466;0;0,14;0,083
"proibição";0,491;0,101;0,81;0,659;0,765;0,035
"procuradora_geral";0,099;0,872;0,369;0,159;0,354;0,3
"previdenciário";0,127;0,041;0,133;0,095;0;0,083
"prevalecer";0,402;0,034;0,12;0;0,887;0,264
"preconceito";0,103;0,029;0,377;0;0,097;0,588
"postura";0,448;0,041;0,133;0,095;0;0,284
"portal";0,103;0,317;0;0,266;0,342;0,441
"perícia";0,808;0;0,164;0,994;0,151;0,108
"pautar";0,36;0,512;0,519;0,004;0,479;0,095
"patrício";0,084;0,521;0;0,058;0,672;0,049
"passageiro";0,363;0,872;0,091;0,319;0,734;0,891
"optar";0,222;0,954;0,228;0,176;0,765;0,217
"onda";0,922;0,132;0,029;0,722;0,109;0,36
"ocorrência";0,059;0,122;0,256;0;0,241;0,19
"mata";0,319;0,711;0,168;0,996;0,195;0,256
"luciano";0,093;0,269;0,652;0,066;0;0,056
"lobo";0,177;0,702;0,198;0,504;0,004;0,124
"levantamento";0,863;0,711;0,325;0,275;0,195;0,314
"leandro";0;0,034;0,12;0,084;0,109;0,073
"jefferson";0,167;0,372;0,151;0,084;0,04;0,073
"irregular";0,142;0;0,148;0,388;0,135;0,095
"intolerância";0,448;0,041;0,466;0;0,121;0,083
"intenso";0,158;0,397;0,164;0;0,537;0,108
"indulto";0,994;0,158;0,111;0,342;0,003;0,083
"incomodar";0,361;0,029;0;0,365;0,342;0,588
"impressão";0,361;0,317;0,044;0,024;0,342;0,231
"impressionante";0,093;0,024;0,011;0,038;0,738;0,999
"haley";0,084;0,02;0,088;0,058;0,079;0
"grampo";0,249;0;0,256;0,207;0,241;0,19
"gastar";0,448;0,437;0,466;0;0,428;0,083
"fruto";0,448;0,437;0,002;0,054;0,121;0,083
"fluminense";0,277;0,148;0,288;0,87;0,001;0,22
"fila";0,198;0,82;0;0,158;0,19;0,143
"fernandes";0,177;0;0,646;0,139;0,739;0,124
"faturamento";0,363;0;0,369;0,319;0,354;0,3
"explicação";0,158;0,872;0,579;0,019;0,537;0,928
"estudante";0,415;0,274;0,52;0,002;0,408;0,354
"estranho";0,087;0,189;0,519;0,169;0,389;0,095
"diplomata";0,093;0,269;0,34;0,593;0,088;0
"digital";0,084;0,11;0,017;0,058;0,362;0,178
"convite";0,142;0,508;0,519;0,108;0;0,346
"complementar";0;0,397;0,164;0,122;0,537;0,396
"comemorar";0,922;0,132;0,12;0,084;0;0,111
"cautelar";0;0,479;0,256;0,207;0,241;0,19
"caminhar";0,115;0,132;0,029;0,735;0,005;0,264
"batizar";0,706;0,702;0,002;0,139;0,17;0,964
"assassinato";0,402;0,132;0,419;0,293;0,556;0,111
"assassinar";0,18;0,18;0,843;0,275;0,31;0,038
"armar";0,093;0,093;0,064;0,593;0,088;0
"aproximação";0,325;0,024;0,801;0,038;0,299;0,526
"apoiador";0,124;0,041;0,133;0,227;0,14;0,74
"aplicativo";0,281;0,582;0,288;0,87;0;0,22
"anular";0;0,024;0,652;0,593;0,738;0,056
"alvorada";0,093;0;0,34;0,066;0,725;0,056
"altura";0,127;0,041;0,018;0,227;0,971;0,712
"abastecer";0,142;0,008;0,078;0,388;0,135;0,346
"8a";0;0,02;0,088;0,058;0,079;0,049
"wyllys";0;0,048;0,148;0,108;0,001;0,095
"voar";0,142;0,048;0,519;0,388;0,135;0
"velocidade";0,087;0,048;0,519;0,004;0,135;0,829
"urna";0,115;0,034;0,12;0,735;0;0,073
"unanimidade";0;0,317;0,377;0,074;0,342;0,231
"turquia";0,103;0,111;0,377;0,266;0,097;0
"tesouro";0,363;0,368;0,369;0,319;0,108;0,891
"terço";0,158;0,058;0,579;0,442;0;0,108
"terrível";0,093;0,093;0;0,593;0,738;0,526
"sobrevoar";0,127;0,041;0,133;0,095;0,121;0
"rota";0,363;0,221;0,091;0,837;0,354;0,19
"rodovia";0;0,895;0,256;0,207;0,241;0,19
"revisor";0;0,041;0,133;0,095;0,121;0,083
"remédio";0,158;0,058;0;0,442;0,151;0,108
"referido";0,79;0,395;0;0,659;0,214;0,164
"recessão";0,711;0,221;0,692;0,009;0,354;0,3
"província";0,142;0,048;0,519;0,388;0,135;0
"preste";0,844;0,111;0,044;0,266;0,641;0,441
"pmdb_al";0,198;0,327;0,204;0,158;0;0,143
"pesado";0,994;0,886;0,111;0,095;0,121;0,076
"pedaço";0,009;0,101;0,008;0,181;0,214;0,606
"passagem";0,491;0,395;0,008;0,181;0,519;0,164
"paris";0,158;0,058;0,579;0;0,151;0,154
"paranaense";0,087;0,997;0,148;0,388;0,015;0,095
"paciência";0,115;0,034;0,419;0,084;0,109;0
"opor";0,093;0,024;0,801;0,441;0,307;0
"núcleo";0,284;0,004;0,164;0,994;0,151;0,108
"notório";0,004;0,03;0,419;0,301;0,109;0,073
"movimentar";0,361;0,049;0,377;0,074;0,01;0,231
"montante";0,319;0;0,843;0,275;0,31;0,256
"mobilização";0,559;0,058;0,579;0,119;0,067;0,928
"michael";0,093;0,024;0,249;0,906;0,088;0
"mentiroso";0,448;0;0,466;0,095;0,121;0,74
"marginal";0,222;0,395;0,81;0;0,214;0,164
"maduro";0,115;0,034;0;0,722;0,887;0,073
"luis";0,448;0;0,133;0,095;0,428;0,083
"lixo";0,177;0,294;0,031;0,887;0,603;0,124
"liberado";0,277;0,728;0,975;0,238;0,979;0,815
"interceptar";0,127;0;0,133;0,095;0,121;0,302
"intelectual";0,559;0,058;0;0,994;0,151;0,396
"indivíduo";0,103;0,111;0,572;0;0,097;0,909
"inadequado";0,5;0,512;0,875;0,169;0,099;0,095
"illuminati";0,103;0,029;0,108;0;0,097;0,588
"ideal";0,115;0,132;0,419;0;0,556;0,073
"hostil";0,103;0,029;0,108;0,816;0,097;0
"hilberto";0,103;0;0,108;0,266;0,097;0,064
"gustavo";0,361;0,049;0,198;0,074;0,24;0,064
"goiás";0,6;0,601;0,204;0,158;0,002;0,143
"gado";0,281;0,002;0,975;0,238;0,273;0,815
"fortalecimento";0,177;0,069;0,183;0;0,739;0,964
"finalizar";0,521;0,034;0,029;0,301;0,887;0,36
"ferreira";0;0,272;0,646;0,139;0,235;0,124
"falha";0,093;0,269;0,652;0,001;0,738;0,523
"falado";0,703;0,601;0,017;0,158;0,19;0,846
"extraordinário";0,284;0,058;0,005;0,442;0,537;0,928
"ex_prefeito";0,325;0,961;0,34;0,066;0;0,202
"estruturado";0,103;0;0,108;0,66;0,809;0,064
"estimular";0,249;0,122;0,003;0,756;0,241;0,141
"esquecer";0,325;0,23;0,001;0,066;0,088;0,999
"espanhol";0,127;0,041;0,964;0,001;0,121;0,076
"equilíbrio";0,127;0,041;0,466;0,054;0,121;0
"emissor";0,093;0,024;0,064;0,235;0,088;0
"emergente";0,177;0,069;0,183;0;0,17;0,964
"dr";0,003;0,272;0,031;0,139;0,17;0,456
"documentação";0;0,872;0,164;0,994;0,151;0,108
"depositar";0,093;0;0,098;0,066;0,307;0,056
"democrata";0,325;0,024;0,098;0,006;0,084;0,526
"cópia";0,5;0,008;0,875;0,388;0,479;0,346
"cálculo";0,127;0,158;0,466;0,095;0,026;0,001
"cristiane";0,626;0,272;0,183;0,139;0;0,124
"contradição";0,844;0;0,108;0,266;0,097;0,064
"consumidor";0,79;0,954;0,091;0,659;0,519;0,164
"consultoria";0,626;0;0,183;0,139;0,603;0,124
"consultar";0,5;0,508;0,078;0,108;0,389;0,346
"cidadania";0,922;0,034;0,12;0;0,187;0,073
"chefia";0;0,711;0,325;0,275;0,31;0,256
"carnaval";0,281;0,582;0,975;0,87;0,001;0,22
"cardoso";0,103;0,169;0,108;0,074;0;0,064
"característica";0,115;0,034;0,419;0;0,109;0,023
"bretas";0;0,597;0,098;0,593;0,088;0,056
"bovino";0,481;0,073;0,487;0,435;0,473;0,422
"bilateral";0,158;0,058;0,579;0,442;0,151;0
"bandeira";0,158;0,058;0,779;0,442;0;0,396
"bancar";0,142;0,008;0,001;0,108;0,135;0,095
"avenida";0,363;0,221;0,369;0,319;0;0,3
"art";0;0,029;0,108;0,266;0,809;0,064
"aprovado";0,115;0,343;0,12;0,301;0;0,264
"aplaudir";0,158;0,058;0;0,994;0,067;0,108
"afp";0,103;0,111;0,108;0,074;0,097;0
"acumular";0,277;0,728;0,288;0,238;0,297;0,815
"acontecimento";0,361;0,111;0,044;0,66;0,06;0,588
"acertado";0,904;0,008;0,148;0,388;0,389;0,095
"óbvio";0,844;0,029;0;0,266;0,097;0,588
"álvaro";0,448;0,437;0,133;0,342;0;0,083
"vitale";0,127;0;0,466;0,095;0,971;0,083
"vigilância";0,448;0,158;0,133;0;0,121;0,284
"testemunho";0,361;0;0,108;0,266;0,097;0,064
"temor";0,5;0,189;0,519;0,907;0,135;0
"teatro";0,996;0,148;0,975;0,394;0,297;0,815
"socialista";0,5;0,048;0,148;0;0,939;0,609
"similar";0,521;0,132;0,12;0,293;0,887;0,111
"segredo";0,284;0,6;0,779;0,433;0,151;0,928
"rotina";0,5;0,508;0;0,108;0,135;0,346
"rosa";0;0,148;0,288;0,394;0,273;0,22
"romero";0,89;0,479;0,256;0,207;0;0,19
"responsabilizar";0,115;0,132;0,003;0,084;0,887;0,023
"relatoria";0,012;0,18;0,325;0,275;0,014;0,256
"quantia";0,115;0;0,12;0,301;0,109;0,073
"proximidade";0,222;0,463;0,228;0,181;0,214;0
"proporção";0,198;0,083;0,723;0,254;0,678;0,007
"portugal";0,537;0,274;0,52;0,372;0,408;0,09
"porte";0,363;0,368;0,091;0,837;0,354;0,3
"percorrer";0,115;0,034;0,419;0,735;0,382;0
"penitenciária";0;0,048;0,148;0,108;0,479;0,095
"pence";0,127;0,041;0,133;0,095;0,121;0
"parágrafo";0,001;0,435;0,377;0,074;0,641;0,064
"paralelo";0,448;0,437;0,133;0,001;0,428;0,712
"papua";0,115;0,034;0;0,293;0,109;0,66
"pac";0,222;0,395;0;0,181;0,214;0,164
"norte_coreanas";0,103;0,029;0,108;0,074;0,097;0
"norte_americana";0,127;0,437;0,133;0,342;0,428;0
"molina";0,103;0;0,377;0,66;0,097;0,064
"moderno";0,127;0,158;0,466;0;0,428;0,302
"mineração";0,5;0,512;0;0,907;0,135;0,095
"milionário";0,215;0,738;0,679;0,34;0,17;0,124
"mg";0,626;0,294;0,183;0,01;0,603;0,124
"mecanismo";0,415;0,926;0,52;0,372;0,408;0,09
"marino";0,127;0,041;0,964;0,001;0,026;0,083
"margem";0,996;0,213;0,975;0,394;0,273;0,22
"lavar";0,448;0,002;0,111;0,095;0,121;0,302
"justificativo";0,808;0,872;0,265;0,442;0,151;0,505
"jogador";0,491;0,101;0,091;0,649;0,519;0,164
"injusto";0,167;0,034;0,952;0,301;0,04;0,812
"inflação";0,343;0,672;0,329;0,44;0,473;0,422
"incentivo";0,177;0,001;0,198;0,504;0,17;0,124
"implementar";0,158;0,058;0,579;0,433;0,067;0,154
"identidade";0,89;0,122;0,911;0;0,241;0,702
"homenagear";0,363;0,221;0,692;0,159;0,108;0,3
"historiador";0,177;0,069;0,646;0;0,17;0,964
"guardian";0,115;0,132;0,419;0;0,109;0,812
"guarda";0,863;0,711;0,168;0,275;0,31;0,314
"golpista";0,904;0,048;0;0,108;0,479;0,095
"ft";0,177;0,069;0,646;0;0,17;0,124
"formado";0,36;0,997;0,337;0,388;0,389;0,095
"foloni";0,127;0,017;0,002;0,095;0,428;0,083
"filósofo";0,127;0,158;0,002;0,001;0,121;0,083
"fabricar";0,448;0,26;0,133;0,342;0,121;0,001
"excesso";0,6;0,083;0,204;0,004;0,631;0,525
"ex_tesoureiro";0;0,03;0,12;0,084;0,109;0,073
"ex_executivo";0,361;0;0,377;0,074;0,097;0,064
"escala";0,158;0,226;0,579;0,433;0,151;0
"emergência";0,198;0,083;0,723;0,771;0,19;0
"eficiência";0;0,18;0,843;0,996;0,31;0,256
"direcionar";0,922;0,118;0,952;0,735;0,382;0,66
"digno";0,603;0,029;0;0,66;0,342;0,231
"dificultar";0,002;0,158;0,133;0,342;0,14;0,74
"destaque";0,703;0,083;0,017;0,771;0,631;0,525
"derrotar";0,115;0,132;0,12;0,084;0;0,003
"demitir";0,177;0,738;0,646;0,139;0,004;0,964
"decorrente";0,087;0,048;0,148;0,388;0,135;0,829
"culpado";0,012;0,048;0,519;0;0,135;0,095
"cracolândia";0,177;0,069;0;0,504;0,739;0,124
"corrida";0,127;0,041;0,964;0,095;0,471;0
"coração";0,177;0,069;0,646;0,34;0,17;0
"coragem";0,448;0,041;0,964;0;0,121;0,083
"coordenar";0,158;0,872;0,779;0,002;0,537;0,108
"confirmação";0,004;0,895;0,256;0,207;0,865;0,702
"concentrar";0,703;0,327;0,723;0,771;0,678;0,064
"coluna";0,626;0,702;0,183;0,139;0;0,124
"collor";0,559;0,226;0;0,442;0,842;0,108
"cirurgia";0,158;0,058;0;0,122;0,842;0,108
"centro_direita";0,142;0,048;0,519;0,907;0;0,095
"ceará";0,281;0,148;0,288;0,238;0;0,22
"caos";0,103;0,029;0,377;0;0,097;0,588
"camex";0,222;0;0,81;0,181;0,765;0,164
"calcular";0,158;0,872;0,005;0,442;0,537;0,928
"bilionário";0,521;0,001;0,419;0,301;0,382;0,073
"bala";0,706;0,702;0,679;0,139;0,739;0,403
"atestar";0,491;0,954;0,228;0,025;0,214;0,606
"aspecto";0,36;0,189;0,519;0,169;0,939;0,829
"anual";0,319;0,549;0,325;0,275;0,31;0,002
"alternativa";0,6;0,083;0,14;0,158;0,169;0,846
"afetado";0,319;0,711;0,325;0,27;0,888;0,314
"advertência";0,402;0,132;0,419;0,301;0,887;0
"acm";0,103;0,029;0,108;0,114;0;0,064
"volume";0,996;0,032;0,288;0,87;0,979;0,22
"vigor";0,158;0,058;0,164;0,442;0,067;0
"victor";0;0,437;0,133;0,095;0,121;0,302
"verde";0,158;0;0,579;0,442;0,537;0,108
"vargas";0,319;0,549;0,325;0,028;0,888;0,256
"vaccarezza";0,284;0,026;0,164;0,122;0,309;0,108
"utilização";0,79;0,127;0,468;0,181;0,765;0,606
"uol";0,79;0,954;0,008;0,649;0,214;0,164
"tóquio";0,127;0,041;0,133;0,095;0,121;0
"transcrição";0,448;0;0,133;0,817;0,428;0,083
"tolerância";0,249;0,122;0,911;0;0,241;0,19
"tasso";0,319;0,18;0,325;0,275;0;0,256
"sólido";0,402;0,132;0,12;0,735;0,109;0
"superintendência";0,415;0;0,422;0,372;0,408;0,354
"super";0,177;0,272;0,679;0,504;0,17;0
"suborno";0,142;0;0,148;0,388;0,135;0,095
"sentimento";0,142;0,048;0,01;0,169;0,389;0,346
"sanitário";0,281;0,032;0,975;0,87;0,979;0,22
"saneamento";0,319;0,711;0,325;0,028;0,195;0,256
"roubo";0,363;0,872;0,692;0,837;0,108;0,3
"romper";0,448;0,158;0,964;0;0,121;0,74
"revisão";0,006;0,226;0,164;0,122;0,067;0,928
"retomada";0,177;0,069;0,183;0,504;0;0,403
"resto";0,222;0,463;0,81;0,649;0,112;0,164
"restante";0,863;0,549;0,325;0,996;0,888;0,949
"respeitado";0,035;0,069;0,183;0,01;0,17;0,964
"repercussão";0,36;0,189;0,519;0,907;0,389;0,609
"remeter";0;0,18;0,325;0,996;0,888;0,256
"realizado";0,703;0,82;0,204;0,575;0,19;0
"raça";0,142;0,048;0,148;0;0,135;0,095
"quadrilha";0,001;0,189;0,148;0,907;0,099;0,095
"protocolo";0,281;0,148;0,288;0,394;0,273;0
"projétil";0,115;0,034;0,12;0,084;0,109;0
"poupar";0,177;0,738;0,646;0,01;0,603;0,456
"pobreza";0,249;0,122;0,911;0;0,241;0,19
"planeta";0,177;0,069;0,198;0,078;0,17;0,104
"petrolão";0,491;0,463;0,81;0,649;0,765;0,164
"perigo";0,448;0,158;0,964;0,626;0,121;0,001
"perdido";0,343;0,343;0,329;0,435;0,473;0,422
"papa";0,177;0,069;0;0,01;0,17;0,124
"oposto";0,127;0,041;0,466;0,227;0,428;0
"oceano";0,127;0,041;0,466;0,817;0,121;0
"narrar";0,5;0,186;0,875;0,034;0,135;0,095
"napoleão";0;0,702;0,679;0,139;0,17;0,124
"mérito";0,001;0,083;0,575;0,575;0,631;0,143
"mexer";0,222;0,101;0;0,181;0,214;0,164
"merda";0,127;0,437;0;0,095;0,026;0,083
"may";0,127;0,041;0,466;0,227;0,428;0
"leve";0,124;0,041;0,018;0,095;0,971;0,712
"leite";0,001;0,148;0,975;0,238;0,297;0,22
"lança";0,158;0,058;0,164;0,442;0,537;0
"júnior";0,127;0;0,466;0,095;0,121;0,302
"jurista";0,1;0,101;0,008;0,659;0,765;0,164
"joaquim";0,5;0,186;0,875;0,907;0,389;0,095
"isolado";0,127;0,041;0,466;0,227;0,428;0
"intimidação";0;0,327;0,204;0,158;0,19;0,306
"internar";0,009;0,343;0,487;0,435;0,473;0,422
"interino";0,249;0,122;0,256;0,207;0;0,586
"indonésio";0,198;0,083;0,575;0,575;0,19;0
"hídrico";0,281;0,148;0,26;0;0,273;0,22
"huck";0,142;0,189;0,875;0,108;0;0,095
"hotmail";0,198;0,083;0;0,158;0,023;0,143
"helicóptero";0,177;0,069;0,198;0,887;0,17;0,001
"haiti";0,319;0,18;0,843;0;0,31;0,256
"gilberto";0,158;0,6;0,051;0,122;0,001;0,108
"geração";0,198;0,083;0,575;0,004;0,678;0,846
"gay";0,18;0,711;0,168;0,996;0,31;0,256
"garoto";0,1;0,463;0,228;0,181;0,765;0,72
"ganho";0,222;0,002;0,228;0,659;0,519;0,164
"fé";0,115;0,132;0,492;0;0,109;0,073
"francês";0,158;0,6;0,164;0,019;0,151;0,029
"fotógrafo";0,009;0,463;0,81;0,181;0,765;0,164
"fortalecer";0,703;0,083;0,723;0,575;0,631;0,007
"fornecedor";0,626;0;0,183;0,139;0,739;0,124
"filiar";0,115;0,372;0,12;0,084;0;0,073
"favorecimento";0,158;0;0,164;0,122;0,537;0,108
"face";0,904;0,189;0,875;0,907;0,479;0,049
"exploração";0,415;0,926;0,52;0,372;0,408;0,09
"evidente";0,058;0,872;0,779;0,994;0,537;0,108
"escalada";0,448;0,041;0,133;0,342;0,428;0
"ensino";0,222;0,101;0,468;0,649;0,001;0,164
"empregado";0,481;0,672;0,329;0,435;0,473;0,422
"david";0,142;0,048;0,078;0,004;0,135;0,609
"corresponder";0,281;0,032;0,288;0,87;0,979;0,815
"convidar";0,198;0,82;0,723;0,575;0,19;0
"continuidade";0,382;0,122;0,256;0;0,241;0,702
"consulta";0,198;0,327;0,575;0,254;0,169;0,525
"consenso";0,142;0,048;0,148;0;0,479;0,346
"conferência";0,158;0,226;0,265;0,442;0,537;0,003
"computador";0,177;0;0,646;0,504;0,17;0,124
"colegiado";0;0,048;0,148;0,108;0,001;0,095
"clube";0,142;0,189;0;0,388;0,135;0,829
"circular";0,177;0,702;0,679;0,078;0,603;0,964
"chorar";0,222;0,954;0,008;0,649;0,765;0,164
"chanceler";0,115;0,034;0,952;0,301;0,382;0
"cena";0,89;0,479;0,003;0,756;0,865;0,19
"ceder";0,626;0,272;0,183;0,887;0;0,456
"cancelar";0,142;0,048;0,148;0,169;0,099;0,049
"cabo";0,703;0,327;0,204;0,575;0,023;0,306
"briga";0,198;0,82;0,14;0,254;0,631;0,143
"bacelar";0,177;0;0,183;0,139;0,17;0,124
"atômico";0,127;0,041;0,133;0,626;0,121;0
"atendimento";0,703;0,083;0;0,158;0,19;0,143
"armamentista";0,115;0,034;0,12;0,084;0,109;0
"ar";0,5;0,189;0;0,388;0,135;0,346
"aposentar";0,79;0,101;0,81;0,659;0;0,164
"aplicado";0;0,101;0,81;0,649;0,214;0,606
"apagar";0,158;0,026;0,164;0,433;0,309;0,108
"anistia";0,402;0,78;0,952;0,722;0,005;0,073
"anexo";0,402;0;0,12;0,084;0,382;0,073
"anexar";0,703;0;0,204;0,158;0,19;0,525
"amazona";0,222;0,101;0,008;0,181;0,001;0,164
"amarelo";0,626;0,702;0;0,504;0,17;0,124
"alberto";0,79;0,127;0,228;0,181;0,011;0,164
"al";0,127;0,158;0,133;0,817;0,026;0,013
"advocacia";0;0,294;0,183;0,139;0,17;0,124
"abrigar";0,363;0,872;0,369;0,319;0,354;0
"abreu";0,177;0,077;0,183;0,139;0;0,124
"2a";0;0,041;0,133;0,342;0,971;0,74
"1a";0;0,331;0,256;0,207;0,241;0,19
"zezé";0,198;0,005;0,14;0,575;0,19;0,143
"yuka";0,222;0,101;0;0,659;0,765;0,164
"vincular";0,281;0,032;0,288;0,87;0,273;0,449
"vazar";0,281;0;0,288;0,238;0,273;0,22
"vagabundo";0,198;0,327;0,017;0,158;0,002;0,143
"tradicional";0,198;0,083;0,204;0;0,19;0,846
"tanque";0,177;0,069;0,646;0,139;0,17;0
"sujo";0,559;0,397;0,265;0,119;0,151;0,108
"sucessivo";0,198;0,327;0,723;0;0,631;0,143
"subterrâneo";0,177;0,069;0,183;0,139;0,17;0
"subsidiário";0,222;0;0,228;0,181;0,214;0,164
"sonoro";0,142;0,512;0,875;0,108;0;0,095
"solicitação";0,79;0,127;0,81;0,181;0,112;0,164
"santiago";0,996;0,582;0,975;0,062;0,979;0,22
"sadi";0,343;0,343;0,487;0,44;0,011;0,422
"ronan";0,215;0;0,183;0,139;0,17;0,124
"rever";0,626;0,738;0,183;0,01;0,603;0,456
"resumo";0,002;0,158;0,964;0,626;0,428;0,302
"regimento";0,284;0,058;0,164;0,122;0;0,108
"rastrear";0,158;0;0,164;0,442;0,151;0,928
"querido";0,994;0,26;0,018;0,095;0,971;0,083
"prêmio";0,559;0,226;0,051;0,442;0,842;0,505
"progresso";0,127;0,041;0,133;0,054;0,121;0
"produtor";0,481;0,002;0,487;0,44;0,473;0,422
"privilégio";0,215;0,069;0,646;0,001;0,603;0,124
"prisional";0,153;0,083;0,723;0,254;0,169;0,143
"prestígio";0,808;0,226;0,265;0,442;0,842;0,505
"press";0,142;0,189;0,875;0,108;0,135;0
"presidenta";0;0,872;0,164;0,994;0,151;0,108
"pmdb_ce";0,158;0,226;0,164;0,122;0;0,108
"piorar";0,177;0,069;0,183;0,001;0,603;0,104
