"";"X.gr_01";"X.gr_02"
"acalmar";1,8723;-1,8723
"desenvolver";-0,6179;0,6179
"palavra";0,9951;-0,9951
"atrasar";-0,6668;0,6668
"estranho";0,6996;-0,6996
"psdb";-3,6475;3,6475
"vestir";-0,6062;0,6062
"tribunal";-1,8998;1,8998
"expectativa";-0,2579;0,2579
"você";1,0833;-1,0833
"postura";-1,0912;1,0912
"contrapartida";0,2279;-0,2279
"virtude";-0,5668;0,5668
"informação";3,8189;-3,8189
"península";5,3505;-5,3505
"claudio";-1,2731;1,2731
"nação";0,5502;-0,5502
"capital";2,1783;-2,1783
"recuperar";0,7097;-0,7097
"porta_voz";-0,5654;0,5654
"público";-1,0484;1,0484
"destinar";-1,133;1,133
"metro";1,5013;-1,5013
"prestígio";-0,3577;0,3577
"transparência";-0,6731;0,6731
"substituir";2,3193;-2,3193
"jae_in";-1,1518;1,1518
"rede";7,7108;-7,7108
"pesar";-0,7275;0,7275
"comentar";1,3872;-1,3872
"uso";-0,912;0,912
"uss";10,4407;-10,4407
"violência";-4,9369;4,9369
"especialista";0,8773;-0,8773
"sangue";1,9416;-1,9416
"interferência";-0,3186;0,3186
"perante";1,3861;-1,3861
"estudante";-0,5234;0,5234
"pmdb_al";-1,0306;1,0306
"tampouco";-0,6062;0,6062
"tal";2,6403;-2,6403
"expandir";0,3668;-0,3668
"meio";-2,7608;2,7608
"azevedo";-0,2807;0,2807
"importar";-0,6975;0,6975
"semelhante";-0,7464;0,7464
"sequestro";-0,7275;0,7275
"sim";0,9237;-0,9237
"vírus";7,0204;-7,0204
"mentiroso";0,7646;-0,7646
"martins";-0,9938;0,9938
"decolar";0,3224;-0,3224
"descartar";2,3193;-2,3193
"nacala";-1,8793;1,8793
"omissão";-0,3577;0,3577
"indevido";-1,3401;1,3401
"superior";-0,5525;0,5525
"listar";0,6226;-0,6226
"13a";-0,6062;0,6062
"washington";-0,3545;0,3545
"material";-0,3093;0,3093
"dever";-0,9194;0,9194
"souza";-1,4273;1,4273
"auto";-2,8494;2,8494
"asmat";-0,6668;0,6668
"artilharia";0,5656;-0,5656
"83";-0,2111;0,2111
"80";-0,516;0,516
"conhecimento";-1,5466;1,5466
"87";0,9167;-0,9167
"prático";-1,668;1,668
"bombeiro";0,4186;-0,4186
"cautela";-0,3186;0,3186
"mendherson";-0,244;0,244
"legado";-0,3853;0,3853
"york";0,6369;-0,6369
"embora";-3,1878;3,1878
"cair";1,7135;-1,7135
"via";0,6309;-0,6309
"teor";0,3668;-0,3668
"exportação";-1,752;1,752
"filiar";-0,3979;0,3979
"seu";2,0152;-2,0152
"instalar";0,4888;-0,4888
"deflagrar";-0,6353;0,6353
"marqueteiro";-0,2851;0,2851
"capaz";0,9999;-0,9999
"vereador";-1,3156;1,3156
"efeito";-1,5037;1,5037
"fgts";-0,7275;0,7275
"carnaval";-1,0306;1,0306
"adotado";-0,244;0,244
"governamental";-0,7275;0,7275
"independentemente";-0,3577;0,3577
"sonho";1,1591;-1,1591
"tender";-0,7814;0,7814
"europeu";-3,1395;3,1395
"certamente";0,2777;-0,2777
"governança";-1,1518;1,1518
"encerramento";-0,244;0,244
"distrito";-1,2077;1,2077
"lugar";0,2917;-0,2917
"intermediário";0,2509;-0,2509
"medicamento";1,2211;-1,2211
"recuar";0,2841;-0,2841
"fiel";-0,2086;0,2086
"ninguém";2,6795;-2,6795
"democrata";-1,0306;1,0306
"comparação";-0,3577;0,3577
"insegurança";-0,6062;0,6062
"julgador";-0,6062;0,6062
"debate";-1,462;1,462
"eficiente";-0,7275;0,7275
"comércio";-2,6922;2,6922
"manipular";2,9018;-2,9018
"pensar";0,4624;-0,4624
"local";1,6136;-1,6136
"firmado";-0,6062;0,6062
"corresponder";0,2219;-0,2219
"cuba";0,6349;-0,6349
"massacre";0,2841;-0,2841
"transição";-0,6062;0,6062
"pedalada";0,3224;-0,3224
"bem_informado";-0,7275;0,7275
"noruega";1,9146;-1,9146
"ilegalidade";-1,1277;1,1277
"partir";-0,6126;0,6126
"dispensar";1,3512;-1,3512
"interferir";0,417;-0,417
"perfeito";0,7852;-0,7852
"favor";1,1571;-1,1571
"itália";-0,4136;0,4136
"agravar";-0,422;0,422
"trabalhar";-0,507;0,507
"termelétrico";-0,6062;0,6062
"petrobrás";-1,3767;1,3767
"quebra";-0,2096;0,2096
"confronto";-0,2264;0,2264
"avô";0,3224;-0,3224
"apurar";-1,167;1,167
"amigo";0,7933;-0,7933
"revisor";-1,0306;1,0306
"fraco";-0,4787;0,4787
"compor";2,1816;-2,1816
"alcance";-0,4991;0,4991
"faltar";0,6821;-0,6821
"cuidar";-0,3049;0,3049
"maranhão";-0,6668;0,6668
"criminalidade";0,2841;-0,2841
"especificamente";0,8366;-0,8366
"exploração";-0,9093;0,9093
"terrível";1,7754;-1,7754
"atirar";0,2841;-0,2841
"pdt";-1,3337;1,3337
"gasto";-1,1389;1,1389
"beneficiário";0,8877;-0,8877
"diante";-0,5069;0,5069
"quarta_feira";-1,8712;1,8712
"abrangente";-0,244;0,244
"íntegro";-4,1692;4,1692
"filho";2,1662;-2,1662
"conter";2,2342;-2,2342
"notícia";1,2503;-1,2503
"descoberto";0,2509;-0,2509
"manutenção";-0,4557;0,4557
"dificultar";-0,97;0,97
"obrigação";-0,7464;0,7464
"fé";0,2219;-0,2219
"bendine";-1,1518;1,1518
"arquivar";0,4945;-0,4945
"michel_temer";4,1255;-4,1255
"tcu";-0,6353;0,6353
"organização";-1,0379;1,0379
"2009";-0,3836;0,3836
"resultar";-1,177;1,177
"posição";-1,7347;1,7347
"dispositivo";0,2509;-0,2509
"preso";1,9198;-1,9198
"presa";1,6375;-1,6375
"esquerdo";-1,6656;1,6656
"press";-0,3577;0,3577
"consumo";-1,7581;1,7581
"diminuir";-0,7503;0,7503
"socialista";1,3235;-1,3235
"cometer";0,7145;-0,7145
"odebrecht";-2,0125;2,0125
"leal";-0,8487;0,8487
"investir";-0,5614;0,5614
"pasta";-0,9938;0,9938
"injusto";-0,1854;0,1854
"cheio";0,3388;-0,3388
"sólido";0,2219;-0,2219
"em";-20,8046;20,8046
"lúcia";0,2944;-0,2944
"impactar";-0,6668;0,6668
"sério";1,1646;-1,1646
"gravidade";-0,3569;0,3569
"tasso";-0,3979;0,3979
"lúcio";0,5749;-0,5749
"série";-1,8901;1,8901
"punição";-0,267;0,267
"mídia";6,5915;-6,5915
"merkel";1,7099;-1,7099
"volume";-0,9093;0,9093
"fundo";-0,4562;0,4562
"providência";-0,2086;0,2086
"adiante";-0,3186;0,3186
"funaro";0,5788;-0,5788
"record";7,0204;-7,0204
"tema";-4,6333;4,6333
"negociar";0,4702;-0,4702
"afastado";-0,4224;0,4224
"profundamente";0,2509;-0,2509
"exportador";-0,9093;0,9093
"picciani";-0,8487;0,8487
"branco";-0,4219;0,4219
"presença";-0,665;0,665
"assunto";-0,4804;0,4804
"oferecer";-0,7277;0,7277
"recibo";-1,2077;1,2077
"aposentadoria";-0,4884;0,4884
"perigo";0,2219;-0,2219
"homicídio";-0,6273;0,6273
"lima";-0,8075;0,8075
"identificação";0,5874;-0,5874
"percorrer";-0,1854;0,1854
