"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6"
"bombardeiro";0,084;0,02;0,067;0,074;0,08;0
"bastidor";0,709;0,079;0,594;0,641;0;0,915
"barrar";0,561;0,603;0,484;0,515;0;0,109
"bahia";0,282;0,032;0,254;0,955;0,29;0,221
"antagonista";0,177;0,291;0,153;0;0,61;0,125
"alencar";0,104;0;0,727;0,092;0,348;0,064
"abar";0,076;0,017;0,212;0,066;0,252;0
"zeze";0,143;0;0,12;0,112;0,137;0,095
"virtude";0,198;0,823;0;0,656;0,193;0,143
"violação";0,404;0,784;0,06;0,364;0,11;0,11
"viana";0,502;0,515;0,428;0,972;0;0,095
"vermelho";0,198;0,823;0,621;0,656;0,686;0,007
"vergonha";0,128;0,159;0,886;0;0,123;0,083
"ultrapassar";0,159;0,603;0,925;0,515;0,831;0,029
"tocar";0,925;0,034;0;0,047;0,11;0,073
"sujeito";0,05;0,029;0,727;0,776;0,233;0,906
"significativo";0,222;0,397;0,706;0,207;0,773;0
"separar";0,775;0,094;0,075;0;0,312;0,202
"sentar";0,294;0,079;0,908;0;0,794;0,179
"requerer";0,001;0,271;0,119;0,29;0,089;0,526
"regular";0,703;0,076;0,29;0,163;0,172;0,457
"razoável";0;0,029;0,016;0,092;0,348;0,064
"randolfe";0,502;0,19;0,428;0,129;0;0,095
"racismo";0,128;0,041;0;0,115;0,123;0,083
"questionamento";0;0,041;0,886;0,408;0,434;0,083
"prevenção";0,628;0,07;0,29;0,256;0,729;0,961
"pista";0,222;0,002;0,706;0,741;0,216;0,608
"pesquisador";0,115;0,034;0;0,853;0,11;0,358
"permanente";0,561;0,603;0,001;0,875;0,153;0,398
"perito";0,45;0;0,553;0,408;0,123;0,083
"pensão";0,222;0;0,196;0,207;0,216;0,165
"parcela";0,143;0,008;0,024;0,129;0,485;0,095
"pago";0,143;0;0,12;0,458;0,137;0,095
"ofício";0;0,957;0,706;0,207;0,216;0,165
"ocde";0,159;0,058;0;0,145;0,544;0,931
"militante";0,892;0,122;0,805;0,431;0,065;0,704
"mensal";0,198;0;0,173;0,183;0,621;0,527
"lindbergh";0,847;0,111;0,086;0,069;0,629;0,064
"legítimo";0,104;0,111;0,002;0,092;0,348;0,006
"jae_in";0,076;0,017;0,06;0,066;0,072;0
"irresponsável";0,093;0,094;0,657;0,705;0,312;0
"investidor";0,177;0,735;0,819;0,048;0,729;0,125
"incentivar";0,628;0,273;0;0,163;0,61;0,961
"imprudente";0,084;0,02;0,067;0,26;0,08;0
"governança";0,319;0,011;0,234;0,303;0,313;0,257
"gonçalves";0,128;0;0,106;0,503;0,982;0,083
"frango";0,222;0;0,196;0,207;0,216;0,165
"flagrante";0;0,041;0,38;0,115;0,982;0,743
"facebook";0,143;0,504;0,428;0;0,137;0,347
"extremista";0,128;0,041;0;0,408;0,123;0,075
"exibir";0,115;0,133;0,095;0,364;0,898;0
"excluir";0,057;0,228;0,925;0,145;0,831;0,502
"exceção";0,561;0,228;0,013;0,515;0,301;0,398
"especulação";0,404;0,374;0,06;0,853;0,545;0,663
"engevix";0,682;0;0,266;0,083;0,089;0,056
"diplomacia";0,084;0,02;0,067;0,26;0,08;0
"desfile";0,115;0,034;0,095;0,103;0,11;0
"desconfiança";0,104;0,848;0,002;0,092;0,629;0,591
"derrota";0,104;0,029;0,304;0,325;0,009;0,152
"demonstração";0,072;0,271;0,657;0,083;0,089;0,001
"critério";0,892;0,481;0,468;0,234;0,004;0,191
"contabilizar";0,222;0,002;0,196;0,207;0,511;0,608
"constatar";0;0,374;0,803;0,591;0,11;0,265
"confusão";0,143;0,19;0,977;0,018;0,928;0,605
"começo";0,404;0,734;0,645;0,853;0,898;0,809
"chile";0,25;0,481;0;0,234;0,872;0,191
"chico";0,628;0,001;0,548;0,771;0,172;0,125
"cheio";0,093;0,601;0,373;0;0,089;0,204
"boi";0,45;0,89;0,38;0;0,434;0,303
"bendine";0,093;0;0,075;0,083;0,089;0,056
"barack";0,294;0,02;0,594;0,074;0,08;0
"articulação";0,502;0,515;0,428;0,458;0;0,095
"argentino";0,222;0,126;0,706;0,014;0,216;0,165
"apontado";0,001;0,018;0,266;0,083;0,089;0,204
"aplauso";0,319;0,181;0,291;0,303;0;0,257
"apelação";0;0,271;0,266;0,083;0,089;0,056
"aparelho";0,159;0,394;0,925;0,01;0,544;0,109
"amaral";0,416;0,199;0,388;0,05;0,41;0,355
"ajuste";0,143;0,515;0,428;0,458;0;0,095
"administrar";0,159;0;0,484;0,515;0,153;0,398
"acolher";0;0,034;0,095;0,364;0,388;0,663
"ásia";0,084;0,02;0,594;0,26;0,281;0
"viabilizar";0,294;0,03;0,594;0,074;0,003;0,05
"urgente";0,45;0,439;0,38;0,503;0,982;0,075
"torquato";0,535;0,924;0,059;0,4;0,41;0,355
"titular";0,057;0,603;0,135;0,145;0;0,109
"tarifa";0,363;0,366;0,335;0,347;0,357;0,013
"sistêmico";0,143;0,993;0;0,458;0,485;0,095
"rogério";0,319;0,116;0,291;0,303;0,014;0,257
"revolução";0,222;0,101;0;0,741;0,216;0,165
"resistência";0,128;0,041;0,005;0,115;0;0,083
"resistir";0,128;0,159;0,553;0,503;0,024;0,743
"repórter";0,115;0,374;0,095;0,047;0,005;0,663
"repudiar";0,275;0,211;0,348;0,265;0,276;0,221
"relacionamento";0,404;0,029;0,337;0,103;0,545;0,809
"reduzido";0,705;0,329;0,621;0,183;0,621;0,007
"reconhecimento";0,009;0,397;0,706;0,741;0,216;0,717
"recolher";0,901;0,008;0,134;0,129;0,137;0,095
"péssimo";0,128;0,159;0,005;0,503;0,135;0,083
"proibição";0,38;0,122;0,805;0,841;0,244;0,016
"procuradora_geral";0,098;0,874;0,135;0,347;0,357;0,301
"previdenciário";0,128;0,041;0,106;0,115;0;0,083
"prevalecer";0,363;0,029;0;0,092;0,82;0,232
"preconceito";0,115;0,034;0;0,364;0,11;0,663
"postura";0,45;0,041;0,106;0,115;0;0,282
"portal";0,104;0,319;0,299;0;0,348;0,438
"perícia";0,805;0;0,484;0,515;0,153;0,109
"pautar";0,358;0,515;0,002;0,458;0,485;0,095
"patrício";0,084;0,524;0,067;0;0,683;0,05
"passageiro";0,319;0,713;0,947;0,21;0,88;0,951
"optar";0,222;0,957;0,145;0,207;0,773;0,216
"onda";0,925;0,133;0,645;0,047;0,11;0,358
"ocorrência";0,099;0,101;0,001;0,741;0,216;0,165
"mata";0,282;0,584;0,348;0,316;0,29;0,221
"luciano";0,093;0,271;0,075;0,764;0;0,056
"lobo";0,177;0,705;0,153;0,048;0,004;0,125
"levantamento";0,861;0,713;0,291;0,303;0,19;0,312
"leandro";0;0,034;0,095;0,103;0,11;0,073
"jefferson";0,165;0,374;0,095;0,207;0,038;0,073
"irregular";0,143;0;0,428;0,129;0,137;0,095
"intolerância";0,45;0,041;0;0,408;0,123;0,083
"intenso";0,159;0,394;0,001;0,515;0,544;0,109
"indulto";0,991;0,159;0,886;0,503;0,003;0,083
"incomodar";0,363;0,029;0,304;0;0,348;0,591
"impressão";0,363;0,319;0,016;0,069;0,348;0,232
"impressionante";0,104;0,029;0,002;0,265;0,82;0,906
"haley";0,084;0,02;0,067;0,074;0,08;0
"grampo";0,25;0;0,223;0,234;0,244;0,191
"gastar";0,502;0,515;0;0,458;0,485;0,095
"fruto";0,404;0,374;0,06;0,001;0,11;0,073
"fluminense";0,275;0,148;0,919;0,265;0,001;0,221
"fila";0,177;0,705;0,153;0;0,172;0,125
"fernandes";0,177;0;0,153;0,581;0,729;0,125
"faturamento";0,363;0;0,335;0,347;0,357;0,301
"explicação";0,159;0,868;0,013;0,515;0,544;0,931
"estudante";0,416;0,275;0,001;0,577;0,41;0,355
"estranho";0,122;0,159;0,039;0,937;0,982;0,083
"diplomata";0,093;0,271;0,657;0,29;0,089;0
"digital";0,084;0,108;0,237;0,13;0,352;0,179
"convite";0,143;0,504;0,12;0,458;0;0,347
"complementar";0;0,394;0,135;0,145;0,544;0,398
"comemorar";0,925;0,133;0,095;0,103;0;0,11
"cautelar";0;0,481;0,223;0,234;0,244;0,191
"caminhar";0,115;0,133;0,803;0,047;0,005;0,265
"batizar";0,703;0,705;0,548;0,048;0,172;0,961
"assassinato";0,404;0,133;0,241;0,364;0,545;0,11
"assassinar";0,179;0,181;0,291;0,911;0,313;0,037
"armar";0,093;0,094;0,657;0,097;0,089;0
"aproximação";0,326;0,024;0,373;0,327;0,29;0,522
"apoiador";0,122;0,041;0,184;0,115;0,135;0,743
"aplicativo";0,282;0,584;0,254;0,955;0;0,221
"anular";0;0,024;0,266;0,327;0,748;0,056
"alvorada";0,104;0;0,299;0,325;0,348;0,064
"altura";0,128;0,041;0,005;0,503;0,982;0,708
"abastecer";0,143;0,008;0,428;0,112;0,137;0,347
"8a";0;0,02;0,067;0,074;0,08;0,05
"wyllys";0;0,049;0,12;0,129;0,001;0,095
"voar";0,143;0,049;0,12;0,972;0,137;0
"velocidade";0,057;0,058;0,484;0,01;0,153;0,931
"urna";0,115;0,034;0,803;0,103;0;0,073
"unanimidade";0;0,319;0,084;0,325;0,348;0,232
"turquia";0,104;0,111;0,299;0,325;0,099;0
"tesouro";0,363;0,366;0,335;0,347;0,105;0,889
"terço";0,177;0,07;0,819;0,581;0;0,125
"terrível";0,093;0,094;0,266;0;0,748;0,522
"sobrevoar";0,128;0,041;0,106;0,115;0,123;0
"rota";0,319;0,181;0,234;0,21;0,313;0,312
"rodovia";0;0,957;0,706;0,207;0,216;0,165
"revisor";0;0,041;0,106;0,115;0,123;0,083
"remédio";0,143;0,049;0,977;0;0,137;0,095
"referido";0,792;0,397;0,706;0;0,216;0,165
"recessão";0,709;0,222;0;0,347;0,357;0,301
"província";0,143;0,049;0,428;0,458;0,137;0
"preste";0,847;0,111;0,084;0,012;0,629;0,438
"pmdb_al";0,198;0,329;0,173;0,183;0;0,143
"pesado";0,991;0,89;0,106;0,156;0,123;0,075
"pedaço";0,009;0,101;0,196;0,014;0,216;0,608
"passagem";0,489;0,397;0,196;0,014;0,511;0,165
"paris";0,143;0,049;0;0,458;0,137;0,213
"paranaense";0,086;0,993;0,428;0,129;0,014;0,095
"paciência";0,115;0,034;0,095;0,364;0,11;0
"opor";0,115;0,034;0,645;0,364;0,388;0
"núcleo";0,282;0,004;0,925;0,145;0,153;0,109
"notório";0,002;0,016;0,106;0,408;0,123;0,083
"movimentar";0,363;0,048;0,084;0,325;0,009;0,232
"montante";0,319;0;0,291;0,911;0,313;0,257
"mobilização";0,628;0,07;0,29;0,581;0,039;0,961
"michael";0,104;0,029;0,727;0,265;0,099;0
"mentiroso";0,45;0;0,106;0,408;0,123;0,743
"marginal";0,159;0,228;0,925;0;0,153;0,109
"maduro";0,115;0,034;0,01;0,001;0,898;0,073
"luis";0,45;0;0,106;0,115;0,434;0,083
"lixo";0,177;0,291;0,548;0,005;0,61;0,125
"liberado";0,275;0,725;0,254;0,955;0,987;0,817
"interceptar";0,128;0;0,106;0,115;0,123;0,303
"intelectual";0,561;0,058;0,925;0;0,153;0,398
"indivíduo";0,104;0,111;0;0,678;0,099;0,906
"inadequado";0,502;0,515;0,428;0,018;0,096;0,095
"illuminati";0,104;0,029;0;0,325;0,099;0,591
"ideal";0,115;0,133;0;0,103;0,545;0,073
"hostil";0,104;0,029;0,735;0,092;0,099;0
"hilberto";0,104;0;0,299;0,092;0,099;0,064
"gustavo";0,363;0,048;0,084;0,265;0,233;0,064
"goiás";0,598;0,598;0,173;0,183;0,001;0,143
"gado";0,282;0,002;0,254;0,955;0,276;0,817
"fortalecimento";0,222;0,101;0,001;0,741;0,773;0,717
"finalizar";0,518;0,034;0,337;0,047;0,898;0,358
"ferreira";0;0,273;0,153;0,581;0,229;0,125
"favela";0,282;0,148;0,048;0,002;0,276;0,221
"falha";0,093;0,271;0;0,764;0,748;0,526
"falado";0,705;0,598;0,173;0,027;0,193;0,843
"extraordinário";0,282;0,058;0,092;0,875;0,544;0,931
"ex_prefeito";0,326;0,957;0,075;0,29;0;0,204
"estruturado";0,104;0;0,299;0,325;0,82;0,064
"estimular";0,25;0,122;0,805;0,006;0,244;0,14
"esquecer";0,326;0,227;0,075;0,003;0,089;0,998
"espanhol";0,143;0,049;0;0,458;0,137;0,048
"equilíbrio";0,128;0,041;0,039;0,408;0,123;0
"emissor";0,093;0,024;0,657;0,327;0,089;0
"emergente";0,177;0,07;0;0,163;0,172;0,961
"dr";0,003;0,273;0,153;0,048;0,172;0,457
"documentação";0;0,868;0,925;0,145;0,153;0,109
"depositar";0,093;0;0,075;0,083;0,312;0,056
"democrata";0,326;0,024;0,004;0,083;0,081;0,522
"cópia";0,502;0,008;0,428;0,972;0,485;0,347
"cálculo";0,128;0,159;0,106;0,408;0,024;0,001
"cristiane";0,628;0,273;0,153;0,163;0;0,125
"contradição";0,847;0;0,299;0,092;0,099;0,064
"consumidor";0,792;0,957;0,589;0,547;0,511;0,165
"consultoria";0,628;0;0,153;0,163;0,61;0,125
"consultar";0,502;0,504;0,12;0,112;0,38;0,347
"cidadania";0,925;0,034;0;0,103;0,181;0,073
"chefia";0;0,713;0,291;0,303;0,313;0,257
"carnaval";0,282;0,584;0,348;0,265;0,001;0,221
"cardoso";0,104;0,167;0,084;0,092;0;0,064
"característica";0,128;0,041;0,184;0,156;0,123;0,013
"bretas";0;0,601;0,657;0,083;0,089;0,056
"bovino";0,481;0,072;0,455;0,375;0,476;0,423
"bilateral";0,159;0,058;0,484;0,515;0,153;0
"bandeira";0,159;0,058;0,484;0,875;0;0,398
"bancar";0,143;0,008;0,12;0,002;0,137;0,095
"avenida";0,319;0,181;0,291;0,911;0;0,257
"art";0;0,029;0,299;0,092;0,82;0,064
"aprovado";0,115;0,34;0,337;0,103;0;0,265
"aplaudir";0,177;0,07;0,819;0;0,229;0,125
"afp";0,104;0,111;0,084;0,092;0,099;0
"acumular";0,275;0,725;0,254;0,265;0,29;0,817
"acontecimento";0,404;0,133;0,06;0,364;0,038;0,663
"acertado";0,901;0,008;0,428;0,129;0,38;0,095
"óbvio";0,847;0,029;0,299;0;0,099;0,591
"álvaro";0,45;0,439;0,38;0,115;0;0,083
"vitale";0,128;0;0,106;0,408;0,982;0,083
"vigilância";0,502;0,19;0;0,129;0,137;0,213
"testemunho";0,363;0;0,299;0,092;0,099;0,064
"temor";0,502;0,19;0,977;0,458;0,137;0
"teatro";0,994;0,148;0,919;0,316;0,29;0,817
"socialista";0,502;0,049;0;0,129;0,928;0,605
"similar";0,518;0,133;0,241;0,103;0,898;0,11
"segredo";0,282;0,603;0,092;0,515;0,153;0,931
"rotina";0,502;0,504;0,977;0,018;0,137;0,347
"rosa";0;0,148;0,348;0,265;0,276;0,221
"romero";0,892;0,481;0,223;0,234;0;0,191
"responsabilizar";0,115;0,133;0,095;0,007;0,898;0,023
"relatoria";0,012;0,181;0,291;0,303;0,014;0,257
"quantia";0,115;0;0,337;0,103;0,11;0,073
"proximidade";0,198;0,598;0,173;0,656;0,193;0
"proporção";0,198;0,084;0,213;0,656;0,686;0,007
"portugal";0,535;0,275;0,388;0,577;0,41;0,089
"porte";0,363;0,366;0,335;0,118;0,727;0,301
"percorrer";0,115;0,034;0,803;0,364;0,388;0
"penitenciária";0;0,049;0,12;0,129;0,485;0,095
"pence";0,128;0,041;0,106;0,115;0,123;0
"parágrafo";0,001;0,431;0,084;0,325;0,629;0,064
"paralelo";0,45;0,439;0,039;0,937;0,434;0,708
"papua";0,115;0,034;0,645;0;0,11;0,663
"pac";0,222;0,397;0,196;0;0,216;0,165
"noruega";0,416;0,275;0,388;0,001;0,551;0,355
"norte_coreanas";0,104;0,029;0,084;0,092;0,099;0
"norte_americana";0,128;0,439;0,886;0,115;0,123;0
"molina";0,104;0;0,727;0,325;0,099;0,064
"moderno";0,143;0,19;0;0,458;0,485;0,347
"mineração";0,502;0,515;0,977;0;0,137;0,095
"milionário";0,151;0,598;0,213;0,656;0,193;0,143
"mg";0,628;0,291;0,007;0,163;0,61;0,125
"mecanismo";0,416;0,924;0,388;0,577;0,41;0,089
"marino";0,128;0,041;0,005;0,937;0,003;0,083
"margem";0,994;0,211;0,348;0,955;0,276;0,221
"lavar";0,45;0,002;0,106;0,156;0,123;0,303
"justificativo";0,805;0,868;0,135;0,076;0,153;0,502
"jogador";0,489;0,101;0,589;0,125;0,511;0,165
"injusto";0,122;0,041;0,106;0,937;0,024;0,708
"inflação";0,342;0,67;0,455;0,375;0,476;0,423
"incentivo";0,177;0,001;0,819;0,771;0,172;0,125
"implementar";0,159;0,058;0,374;0,515;0,064;0,153
"identidade";0,994;0,148;0,003;0,955;0,276;0,817
"homenagear";0,363;0,222;0,135;0,756;0,105;0,301
"historiador";0,198;0,084;0;0,656;0,193;0,843
"guardian";0,115;0,133;0;0,103;0,11;0,809
"guarda";0,861;0,713;0,291;0,21;0,313;0,312
"golpista";0,805;0,058;0,374;0,001;0,544;0,109
"ft";0,177;0,07;0;0,581;0,172;0,125
"formado";0,437;0,89;0,106;0,03;0,461;0,083
"foloni";0,128;0,016;0,106;0,004;0,434;0,083
"filósofo";0,128;0,159;0,039;0;0,123;0,083
"fabricar";0,45;0,257;0,38;0,115;0,123;0,001
"excesso";0,598;0,084;0,003;0,183;0,621;0,527
"ex_tesoureiro";0;0,029;0,095;0,103;0,11;0,073
"ex_executivo";0,363;0;0,084;0,325;0,099;0,064
"escala";0,159;0,228;0,374;0,515;0,153;0
"emergência";0,198;0,084;0,707;0,656;0,193;0
"eficiência";0;0,222;0,335;0,756;0,357;0,301
"direcionar";0,925;0,117;0,803;0,853;0,388;0,663
"digno";0,6;0,029;0,727;0;0,348;0,232
"dificultar";0,002;0,159;0,38;0,115;0,135;0,743
"destaque";0,705;0,084;0,621;0,002;0,621;0,527
"derrotar";0,115;0,133;0,095;0,103;0;0,003
"demitir";0,177;0,735;0,153;0,581;0,004;0,961
"decorrente";0,086;0,047;0,428;0,129;0,137;0,832
"culpado";0,006;0,058;0,001;0,515;0,153;0,109
"cracolândia";0,177;0,07;0,153;0;0,729;0,125
"corrida";0,128;0,041;0,106;0,937;0,461;0
"coração";0,177;0,07;0,29;0,581;0,172;0
"coragem";0,45;0,041;0;0,937;0,123;0,083
"coordenar";0,159;0,868;0,001;0,875;0,544;0,109
"confirmação";0,009;0,957;0,706;0,207;0,773;0,608
"concentrar";0,705;0,329;0,707;0,656;0,686;0,063
"coluna";0,705;0,823;0,173;0,183;0;0,143
"collor";0,561;0,228;0,484;0;0,831;0,109
"cirurgia";0,159;0,058;0,135;0;0,831;0,109
"centro_direita";0,143;0,049;0,428;0,972;0;0,095
"ceará";0,282;0,148;0,254;0,265;0;0,221
"caos";0,104;0,029;0;0,325;0,099;0,591
"camex";0,222;0;0,196;0,741;0,773;0,165
"calcular";0,159;0,868;0,484;0,01;0,544;0,931
"bilionário";0,518;0,001;0,337;0,364;0,388;0,073
"bala";0,703;0,705;0,153;0,771;0,729;0,401
"atestar";0,489;0,957;0,018;0,207;0,216;0,608
"aspecto";0,282;0,228;0,925;0,875;0,831;0,931
"anual";0,319;0,547;0,291;0,303;0,313;0,002
"alternativa";0,598;0,084;0,173;0,186;0,164;0,843
"afetado";0,319;0,713;0,234;0,303;0,88;0,312
"advertência";0,45;0,159;0,38;0,115;0,982;0
"acm";0,104;0,029;0,086;0,092;0;0,064
"volume";0,994;0,032;0,919;0,265;0,987;0,221
"vigor";0,159;0,058;0,484;0,145;0,064;0
"victor";0;0,439;0,106;0,115;0,123;0,303
"verde";0,159;0;0,484;0,515;0,544;0,109
"vargas";0,319;0,547;0,021;0,303;0,88;0,257
"vaccarezza";0,282;0,026;0,135;0,145;0,301;0,109
"utilização";0,792;0,126;0,196;0,547;0,773;0,608
"uol";0,792;0,957;0,589;0,014;0,216;0,165
"tóquio";0,128;0,041;0,106;0,115;0,123;0
"transcrição";0,502;0;0,428;0,129;0,485;0,095
"tolerância";0,222;0,101;0;0,741;0,216;0,165
"tasso";0,319;0,181;0,291;0,303;0;0,257
"sólido";0,404;0,133;0,803;0,103;0,11;0
"superintendência";0,416;0;0,388;0,4;0,41;0,355
"super";0,159;0,228;0,484;0,334;0,153;0
"suborno";0,128;0;0,38;0,408;0,123;0,083
"sentimento";0,143;0,049;0,134;0,018;0,38;0,347
"sanitário";0,282;0,032;0,919;0,955;0,987;0,221
"saneamento";0,416;0,924;0,388;0,577;0,044;0,355
"roubo";0,363;0,874;0,79;0,756;0,105;0,301
"romper";0,45;0,159;0;0,937;0,123;0,743
"revisão";0,006;0,228;0,135;0,145;0,064;0,931
"retomada";0,177;0,07;0,548;0,163;0;0,401
"resto";0,222;0,46;0,589;0,741;0,108;0,165
"restante";0,861;0,547;0,947;0,303;0,88;0,951
"respeitado";0,057;0,058;0,001;0,145;0,153;0,931
"repercussão";0,358;0,19;0,977;0,458;0,38;0,605
"remeter";0;0,181;0,947;0,303;0,88;0,257
"realizado";0,628;0,705;0,819;0,163;0,172;0,001
"raça";0,143;0,049;0;0,129;0,137;0,095
"quadrilha";0,001;0,19;0,428;0,458;0,096;0,095
"protocolo";0,222;0,101;0,145;0,741;0,216;0,003
"projétil";0,115;0,034;0,095;0,103;0,11;0
"poupar";0,177;0,735;0;0,163;0,61;0,457
"pobreza";0,25;0,122;0;0,841;0,244;0,191
"planeta";0,177;0,07;0,059;0,256;0,172;0,103
"petrolão";0,489;0,46;0,589;0,741;0,773;0,165
"perigo";0,502;0,19;0,463;0,458;0,137;0,001
"perdido";0,709;0,222;0,335;0;0,357;0,301
"papa";0,177;0,07;0,007;0;0,172;0,125
"oposto";0,128;0,041;0,184;0,408;0,434;0
"oceano";0,128;0,041;0,38;0,937;0,123;0
"narrar";0,502;0,184;0,12;0;0,137;0,095
"napoleão";0;0,705;0,153;0,771;0,172;0,125
"mérito";0,001;0,084;0,707;0,656;0,621;0,143
"mexer";0,222;0,101;0,196;0;0,216;0,165
"merda";0,128;0,439;0,106;0;0,024;0,083
"may";0,128;0,041;0,553;0,937;0,434;0
"leve";0,122;0,041;0,106;0,03;0,982;0,708
"leite";0,001;0,148;0,254;0,955;0,29;0,221
"lança";0,143;0,049;0,977;0,129;0,485;0
"júnior";0,128;0;0,106;0,408;0,123;0,303
"jurista";0,099;0,101;0,706;0,014;0,773;0,165
"joaquim";0,502;0,184;0,977;0,972;0,38;0,095
"isolado";0,143;0,049;0,977;0,972;0,485;0
"intimidação";0;0,228;0,484;0,515;0,153;0,502
"internar";0,009;0,344;0,4;0,466;0,476;0,423
"interino";0,25;0,122;0,223;0,234;0;0,584
"indonésio";0,198;0,084;0,621;0,661;0,193;0
"hídrico";0,363;0,222;0,79;0;0,357;0,301
"huck";0,143;0,19;0,12;0,972;0;0,095
"hotmail";0,177;0,07;0,153;0;0,039;0,125
"helicóptero";0,177;0,07;0,819;0,256;0,172;0,001
"haiti";0,319;0,181;0;0,911;0,313;0,257
"gilberto";0,159;0,603;0,135;0,076;0;0,109
"geração";0,177;0,07;0,007;0,256;0,61;0,961
"gay";0,179;0,713;0,947;0,21;0,313;0,257
"garoto";0,282;0,868;0,484;0,875;0,544;0,931
"ganho";0,222;0,002;0,706;0,207;0,511;0,165
"fé";0,115;0,133;0;0,591;0,11;0,073
"francês";0,159;0,603;0,013;0,145;0,153;0,029
"fotógrafo";0,009;0,46;0,196;0,741;0,773;0,165
"fortalecer";0,705;0,084;0,621;0,656;0,621;0,007
"fornecedor";0,628;0;0,153;0,163;0,729;0,125
"filiar";0,115;0,374;0,095;0,103;0;0,073
"favorecimento";0,159;0;0,135;0,145;0,544;0,109
"face";0,901;0,19;0,977;0,972;0,485;0,048
"exploração";0,416;0,924;0,388;0,577;0,41;0,089
"evidente";0,057;0,868;0,925;0,875;0,544;0,109
"escalada";0,404;0,034;0,337;0,364;0,388;0
"ensino";0,25;0,122;0,805;0,431;0;0,191
"empregado";0,481;0,67;0,4;0,375;0,476;0,423
"david";0,143;0,049;0,002;0,112;0,137;0,605
"corresponder";0,282;0,032;0,919;0,265;0,987;0,817
"convidar";0,198;0,823;0,621;0,656;0,193;0
"continuidade";0,38;0,122;0;0,234;0,244;0,704
"consulta";0,198;0,329;0,034;0,661;0,621;0,527
"consenso";0,143;0,049;0;0,458;0,485;0,347
"conferência";0,159;0,228;0,484;0,334;0,544;0,003
"computador";0,177;0;0,548;0,581;0,172;0,125
"colegiado";0;0,049;0,12;0,129;0,001;0,095
"clube";0,143;0,19;0,463;0;0,137;0,832
"circular";0,159;0,603;0,092;0,334;0,544;0,931
"chorar";0,222;0,957;0,706;0,014;0,511;0,165
"chanceler";0,115;0,034;0,337;0,853;0,388;0
"cena";0,892;0,481;0,805;0,006;0,872;0,191
"ceder";0,705;0,329;0,621;0,183;0;0,527
"cancelar";0,143;0,049;0,463;0,458;0,096;0,048
"cabo";0,705;0,329;0,621;0,183;0,022;0,304
"briga";0,159;0,603;0,484;0;0,831;0,109
"bacelar";0,177;0;0,153;0,163;0,172;0,125
"atômico";0,128;0,041;0,886;0,408;0,123;0
"atendimento";0,705;0,084;0,173;0;0,193;0,143
"armamentista";0,115;0,034;0,095;0,103;0,11;0
"ar";0,502;0,19;0,463;0;0,137;0,347
"aposentar";0,792;0,101;0,706;0,741;0;0,165
"aplicado";0;0,122;0,805;0,841;0,244;0,704
"apagar";0,159;0,026;0,374;0,145;0,301;0,109
"anistia";0,404;0,784;0,645;0,853;0,005;0,073
"anexo";0,404;0;0,095;0,103;0,388;0,073
"anexar";0,705;0;0,173;0,183;0,193;0,527
"amazona";0,222;0,101;0,196;0,014;0;0,165
"amarelo";0,628;0,705;0,548;0;0,172;0,125
"alberto";0,792;0,126;0,196;0,207;0,011;0,165
"al";0,128;0,159;0,886;0,115;0,024;0,013
"advocacia";0;0,291;0,153;0,163;0,172;0,125
"abrigar";0,363;0,874;0,335;0,347;0,357;0
"abreu";0,177;0,076;0,153;0,163;0;0,125
"2a";0;0,041;0,38;0,115;0,982;0,743
"1a";0;0,329;0,223;0,234;0,244;0,191
"zezé";0,198;0,005;0,621;0,186;0,193;0,143
"yuka";0,222;0,101;0,706;0;0,773;0,165
"vincular";0,282;0,032;0,919;0,265;0,276;0,447
"vazar";0,282;0;0,254;0,265;0,276;0,221
"vagabundo";0,198;0,329;0,173;0,027;0,001;0,143
"tradicional";0,198;0,084;0;0,183;0,193;0,843
"tanque";0,177;0,07;0,153;0,581;0,172;0
"sujo";0,561;0,394;0,484;0,001;0,153;0,109
"sucessivo";0,177;0,273;0,007;0,256;0,729;0,125
"subterrâneo";0,177;0,07;0,153;0,163;0,172;0
"subsidiário";0,222;0;0,196;0,207;0,216;0,165
"sonoro";0,143;0,515;0,12;0,972;0;0,095
"solicitação";0,792;0,126;0,196;0,741;0,108;0,165
"santiago";0,994;0,584;0,254;0,002;0,987;0,221
"sadi";0,342;0,344;0,455;0,466;0,01;0,423
"ronan";0,213;0;0,153;0,163;0,172;0,125
"rever";0,628;0,735;0,29;0,771;0,61;0,457
"resumo";0,002;0,159;0,553;0,937;0,434;0,303
"regimento";0,282;0,058;0,135;0,145;0;0,109
"rastrear";0,159;0;0,484;0,145;0,153;0,931
"querido";0,991;0,257;0,106;0,03;0,982;0,083
"prêmio";0,561;0,228;0,484;0,076;0,831;0,502
"progresso";0,128;0,041;0,039;0,115;0,123;0
"produtor";0,481;0,002;0,455;0,466;0,476;0,423
"privilégio";0,282;0,058;0;0,515;0,544;0,109
"prisional";0,151;0,084;0,213;0,656;0,164;0,143
"prestígio";0,805;0,228;0,135;0,076;0,831;0,502
"press";0,143;0,19;0,428;0,458;0,137;0
"presidenta";0;0,868;0,925;0,145;0,153;0,109
"pmdb_ce";0,159;0,228;0,135;0,145;0;0,109
"piorar";0,177;0,07;0;0,163;0,61;0,103
