"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"falar";0,0416270349415426;0,654738725495572;-0,22420056180844;0,176601564005149;0,246967995737532;1,31664626876987;0,0274098248858995;0,431120636794161;-0,147627572973178;0,116285436874254;0,162619065352447;0,866961668404567;0,00208974489228832;0,314269043679688;0,0308414096526099;0,0151909586808807;0,0268103250139446;0,610798518080588;3,68824110306545e-06;0,000912440188776091;0,000106989643743828;6,63830861952328e-05;0,000129822420702055;0,00368983183734909;0,00212847399433953;0,570690853921555;0,000693218546287901
"brasileiro";-0,115363125737062;1,45581512832454;-1,00899199348152;0,0838783730187811;1,144275553429;-1,05548180490014;-0,0488317886871517;0,616228593492972;-0,427093869881931;0,0355046810712354;0,484357732749671;-0,446772433832024;0,00506961080361582;0,490768043641548;0,197303386723114;0,00108241639181169;0,181794289349908;0,123982253089999;2,83271170846043e-05;0,00451108286227034;0,0021669245426849;1,49750521732586e-05;0,00278695263407828;0,00237120908605772;0,00212847399433954;1,01543417546628;0,00219468350836713
"eua";-3,08722083134042;-1,6528187223221;0,36343141001855;-0,0383942084962942;-0,1740553259555;-0,294283802507678;-0,872737338092282;-0,467241150171358;0,102739706255804;-0,0108537941248172;-0,0492043135732641;-0,0831921253695067;0,843766143426644;0,147014570597317;0,00594908440511695;5,27074390590953e-05;0,000977551719335434;0,00223994241252817;0,0202310657500997;0,00579874240687026;0,000280367899262482;3,12906660358667e-06;6,43069635121093e-05;0,000183829873156442;0,00212267433767921;2,1063411851915;0,00941761232175811
"saber";0,21256928706004;0,605610939605379;-0,584552147919219;0,10195794492591;0,116043837218891;1,61242665710808;0,11566638292668;0,329534091278187;-0,318075266267137;0,0554788834423041;0,0631435100417422;0,877377732887501;0,0373226755658922;0,184154523080865;0,143594157078694;0,00346790872575992;0,00405409860134139;0,627406636947449;9,22456678538208e-05;0,000748742302578167;0,000697575901267889;2,12220382997565e-05;2,74909096128298e-05;0,00530768189487872;0,00204147914443465;0,689582453425946;0,000970772247167895
"relação";-0,301628159862531;-0,399807228419425;-0,23202267190117;-0,184253631383998;-0,228893656136641;-0,182457958098944;-0,463062068163924;-0,613787393535014;-0,35620314217493;-0,28286771253146;-0,351399451061008;-0,280110979919018;0,352537013231158;0,376517758401856;0,106130523992341;0,0531308590348082;0,0739957661187118;0,0376880792211238;0,000195758199966263;0,000343935874249366;0,000115834263341847;7,30479959379705e-05;0,000112731089982086;7,16311319869566e-05;0,00215167262098084;0,318376933426204;0,000218101867574996
"lei";0,316756742251449;0,838214141626289;0,453230250328975;-0,747435751080329;-0,152887531019621;-0,610786984252864;0,226055894643853;0,598197993645369;0,323451267333853;-0,533413294373187;-0,109109366887903;-0,435892846923199;0,102897738188561;0,438013291811933;0,10717916763994;0,231395869037444;0,00873728766860605;0,111776645653517;0,000196684764368486;0,00137730128149873;0,00040267694182297;0,00109513262813552;4,58208476415763e-05;0,000731304981701245;0,00196028395119009;0,618863721424026;0,000750773670282793
"política";-0,496028911863264;1,28058830689498;-0,423173171482234;-0,0572539051542065;0,26015711280121;-0,0865177977830562;-0,338803676960119;0,874682940190701;-0,289040866490013;-0,039106255951303;0,177695663088034;-0,0590944344378697;0,180621605692365;0,731809445077183;0,0668821890873984;0,000971895832660471;0,0181094613409821;0,00160540296940747;0,000512283908412559;0,00341441099742762;0,000372849002281453;6,82506766048269e-06;0,000140918541963074;1,55850301038689e-05;0,00208207674105693;0,731466115319368;0,00111399991504597
"vez";-0,343252015368902;0,338073701077737;-0,0548146941539358;-0,252786209225396;0,177545471224967;0,52786561576466;-0,439782771757138;0,433148190429041;-0,0702299099456988;-0,32387579614251;0,22747554552397;0,676314175072727;0,383118896934401;0,225919327969024;0,00497072666061493;0,0839204706529142;0,0373598382159804;0,264710739567062;0,000252147601808484;0,000244597169164312;6,43017275161772e-06;0,000136752541032613;6,74602347473141e-05;0,000596314538377121;0,00214007330766019;0,347550870108882;0,000258502894600866
"câmara";0,555527106034841;0,945971176554364;1,38462340372138;1,17331512241225;-2,47505695840502;-0,899306581292383;0,164302623799918;0,279780310732902;0,409516035734048;0,347019526252178;-0,732022520418087;-0,26597879617706;0,0635907230631915;0,112088818434461;0,200985672748259;0,11456880015598;0,460078625227223;0,0486873603708845;0,000649709800786542;0,00188392980370719;0,00403619597711613;0,00289826602249512;0,0128967210010656;0,00170264635292972;0,00210527536769823;1,38063997566629;0,00401300588951675
"só";-0,0134153663388413;0,805174027038391;-0,11356256455048;-0,157949998852665;0,640783646035736;0,866617591812441;-0,00986861720202851;0,59230244282274;-0,0835389395803958;-0,116191241921197;0,471373524384353;0,637501582746899;0,000230736194255043;0,505258229072458;0,00841200543219644;0,0129182498639438;0,191872130292198;0,281308649144946;3,75759403806393e-07;0,00135358115444601;2,69262062370753e-05;5,2088762408484e-05;0,000857289734431788;0,00156804956478197;0,00208787639771726;0,553498878391732;0,00063964391857935
"grupo";0,172963808348414;-0,303088073660698;-0,568427072025528;0,635744227775784;-0,151004687245167;0,261918022562684;0,178354685929825;-0,312534620409942;-0,586143615090289;0,655558889222902;-0,155711150354017;0,270081395059412;0,0677247722789917;0,126414822592162;0,37213891912777;0,369535104386257;0,0188146584430369;0,0453717231717857;5,84712883499765e-05;0,000179543579740836;0,000631512123041343;0,000789945330705858;4,4566963108927e-05;0,000134079675874823;0,00195448429452976;0,416536950772835;0,000339108949844727
"pt";0,607048913316453;0,19819285264544;-0,615797763048969;-0,304952245443582;-1,38723138092266;0,632320797649284;0,339126483424754;0,110719982662305;-0,344014008266188;-0,170360872643311;-0,774973629947878;0,353244563657347;0,255712604012603;0,0165692926807105;0,133875000745195;0,0260628682228595;0,486722002212712;0,0810582321259198;0,000718106625187437;7,65451253778571e-05;0,000738954631327276;0,000181219627153783;0,00375006996599528;0,000779141782019798;0,00194868463786944;0,752349591855074;0,00110301378700454
"sérgio_moro";1,14940401791404;-1,04753249616727;0,512453278316985;-2,23543077533717;-0,0817746260886548;0,128000548306316;0,414181916878771;-0,377473029929682;0,184659943602191;-0,805526158903845;-0,0294670723762657;0,0461243493434599;0,318554368481045;0,160840858064638;0,0322155243454264;0,486647356700122;0,000587697284902211;0,00115419512386701;0,00268173432201394;0,00222743652672629;0,000533063418435014;0,0101436155231499;1,35739880479443e-05;3,32578360805409e-05;0,002029879831114;1,27630067662939;0,0033065593885284
"crime";0,886011996649956;-0,40058030026804;1,3612570983281;-0,577184499140041;0,869317643671934;-0,0625575076057299;0,449152527746195;-0,203069095126263;0,690071995569233;-0,292596350551552;0,440689537552476;-0,0317127338871872;0,351009621372384;0,0436156371488652;0,421539853913489;0,0601620891616961;0,123161568648598;0,000511229754969868;0,00151609257982151;0,000309902937692104;0,00357871268280689;0,000643392265774084;0,00145949800575659;7,55797397903447e-06;0,00193128566788846;0,937242908225791;0,00169648820108283
"aécio";0,880077115404831;-0,318034104219811;1,00552203137134;2,32464738489985;0,559447083998688;0,427208926626515;0,315396678594977;-0,113975126037355;0,360352863854109;0,833092977045142;0,200491239976926;0,153100534220968;0,209312022495668;0,0166158795274214;0,1390126775574;0,58982158818882;0,0308282699896047;0,0144095622410841;0,00132964422471088;0,000173636643786722;0,00173571004297343;0,00927701304563186;0,000537294041312184;0,000313310271359302;0,00171669837145641;1,20557910508323;0,00249508542702598
"propina";1,33055276993056;-2,12632557247004;-2,51248674385094;-0,186226769889881;-1,19960217420585;0,505597491517116;0,351442950496556;-0,561632841472456;-0,663630766323186;-0,0491886432095125;-0,316854571312486;0,133545003398629;0,212182504392719;0,329403430870901;0,384920846247955;0,0016787396941785;0,0628634569431438;0,00895102185110159;0,00359363972387522;0,00917761537865385;0,0128137983883296;7,03970644357315e-05;0,00292108918552982;0,000518895792928711;0,002029879831114;1,81029515453167;0,00665225833574385
"unido";-2,61816375543179;-1,46245508770024;0,119061095241984;-0,116904531043444;-0,221115498746329;-0,115739471271316;-0,868691844126213;-0,48523428087735;0,0395037942813431;-0,0387882585450012;-0,0733648649639785;-0,038401698338495;0,837032835345418;0,158758573090285;0,000880657703276273;0,000674008455188786;0,00217603391004786;0,000477891495784047;0,0134373180658537;0,00419260607941254;2,77880921871354e-05;2,67905526488702e-05;9,584232797994e-05;2,62592291156416e-05;0,00196028395119009;1,7934845097234;0,00630542325938852
"momento";-0,20458467011482;0,746293337500781;-0,18234456225217;0,271915136784704;-0,181672137827648;0,278052262574513;-0,22643549622966;0,826001782611752;-0,201820016207359;0,3009572461888;-0,201075772964901;0,307749852510962;0,0906311280712895;0,733117468128028;0,0366298678727454;0,0646623899334438;0,0260487129487175;0,0489104330457727;8,25329516983513e-05;0,00109824777005138;6,55642102619012e-05;0,000145796792490019;6,50815450597079e-05;0,000152452330567404;0,00197188326451074;0,425898849060999;0,000357679569402778
"contar";0,434880488783018;-0,236355363259032;-1,11798368143239;-0,19697177062155;-0,155395552809697;0,726054413020545;0,301175539927996;-0,163687394538259;-0,774257175410065;-0,136412372818864;-0,107618853287348;0,502827410055804;0,182291572342174;0,0327326296703306;0,612937486434496;0,015103878962923;0,00848364179857171;0,148450790791506;0,000363053078936202;0,000107241085419508;0,00239939200143342;7,44797577924881e-05;4,63561595992051e-05;0,00101197228071874;0,00191968635456781;0,638349759090339;0,000782253789159628
"americano";-2,81868888181865;-1,54599200946167;0,186017053242622;-0,0962226288124493;-0,157730723977334;-0,0869950619830401;-0,873559396129977;-0,479129092578581;0,057649833491257;-0,0298210214194368;-0,0488834212521824;-0,0269612422649361;0,842476651624572;0,154064049179907;0,00186675627115466;0,000396526118239275;0,000961556015833872;0,000234460790293374;0,0153440781744915;0,00461594905973261;6,68270112300131e-05;1,7881376724978e-05;4,80484199901163e-05;1,46162418778197e-05;0,00193128566788846;1,9245990925778;0,00715363983645767
"segurança";-0,975330020253519;0,380319492514989;0,0176142475879471;0,064117483824568;0,127266201531768;0,0620991873611762;-0,921441524428888;0,359306250885154;0,016641033098609;0,0605748934319664;0,120234546576578;0,0586681109774555;0,907661345185956;0,0838959615340426;0,000150614699422826;0,001584263340772;0,00563281162981523;0,00107500360999145;0,00171579681282654;0,000260891447804906;5,59616957765939e-07;7,41507614166271e-06;2,92138528410948e-05;6,95559853068971e-06;0,0018036932213613;0,641596140377746;0,000742482391576056
"advogado";1,15438286952336;-1,09533845072498;0,507473778572069;-0,767164115308973;0,207197351759582;-0,00407578125837088;0,624092508809585;-0,592171401495948;0,274354888647033;-0,41475093752002;0,112016834702105;-0,00220348431880841;0,544741340424049;0,298133298061427;0,0535594750539808;0,0971674762790947;0,00639642623586223;1,98394558447146e-06;0,00254271642757802;0,00228925857083958;0,000491388961070803;0,00112298703521584;8,19155935807342e-05;3,16971283170714e-08;0,00190808704124716;0,980227262103009;0,00183337681927526
"polícia";0,804991869719093;-0,311502399263193;0,537986205319554;1,88091031880576;1,11605072840643;0,306667541387791;0,331075840160091;-0,128114236214503;0,221262153843696;0,773577954621712;0,459007657676566;0,126125763171027;0,234398278476467;0,0213362185361184;0,0532638088121278;0,516846264669305;0,164216846156907;0,00993858334907342;0,00112747397748662;0,000168828721199008;0,000503576921624831;0,00615544870909502;0,00216716216137519;0,000163628580025111;0,00173989699809771;1,04204471749772;0,00188927967092441
"porcento";-0,286689444012217;1,20375310321774;-1,67694955151493;-0,284443149793902;0,977071940239704;-3,20615125008868;-0,0724500397541305;0,304203597320334;-0,423786310275694;-0,071882372862951;0,246918407327182;-0,810234873931323;0,0142257434096644;0,152457795274762;0,247633885064644;0,00565582937160091;0,0602258663324499;0,519800880546878;0,000120599695163856;0,00212616832910211;0,00412631900997834;0,000118717232418707;0,00140079920910173;0,0150831072073878;0,0014673131350624;1,50642074580859;0,00332977877929312
"depoimento";1,27301734657506;-1,73397651587951;-1,19723018671184;-0,44391985854361;-0,542057130108371;0,317070138671617;0,493579545552279;-0,67230453929692;-0,464195034787657;-0,172118441772284;-0,210168630193514;0,12293574425736;0,368848925001136;0,415996360392184;0,165979214738128;0,0181151861071988;0,0243752124076693;0,00668510135368238;0,00305459958312839;0,00566724604015124;0,00270172388409719;0,000371445235367745;0,000553829095705529;0,000189494378231003;0,00188488841460586;1,31365744541686;0,00325274417869453
"meio";0,152944696515021;-0,0405441500869184;-0,701874756933018;-0,0697573871712155;0,236222323839752;-0,539681251554903;0,164012858934227;-0,0434782121926064;-0,752667389725698;-0,074805526196256;0,25331704570246;-0,578736412556994;0,0611684621834444;0,00261299361902924;0,655384964846383;0,00513916904101988;0,0531837553848162;0,222510654925308;4,36844628465132e-05;3,06983163723798e-06;0,00091997791585377;9,08737743536553e-06;0,000104207752878029;0,000543917231685364;0,00186748944462488;0,387563359719491;0,000280506920212112
"fato";0,404651634584039;-0,0206046553233182;0,326989529399663;-0,590130668307587;0,481463673102132;0,0649713281889364;0,437525815854157;-0,0222785919053447;0,353554387030759;-0,638073295755372;0,520578118001895;0,0702496442457566;0,368146897047725;0,000580246438636241;0,122305151037845;0,31623409393747;0,189960805646506;0,00277280589181951;0,000302939263522013;7,85459280011398e-07;0,000197815655567132;0,000644301788677991;0,000428864419436517;7,80973786848931e-06;0,0018500904746439;0,417967773749118;0,000323205366455953
"prisão";1,07055466604517;-0,680125297475185;2,19466768979955;-1,79932643771988;0,920078745110244;-0,349801750660564;0,328327586385042;-0,208587103902281;0,673080944265127;-0,551834040010093;0,282178242034282;-0,107280429622451;0,207260946242595;0,0508511602223284;0,443155178505499;0,236468597620502;0,0557992269819127;0,00646489042716674;0,00206718988145636;0,000834335131435504;0,00868760792900167;0,00583959321653349;0,0015269072926642;0,000220702183814178;0,0018036932213613;1,47374444636299;0,0039174822390199
"militar";-2,26295755889533;-0,715801173929758;0,296941046590499;-0,0195969733233429;-0,0440366354889178;0,893940681424541;-0,886040426985491;-0,280265431975242;0,116264563016815;-0,00767301646590057;-0,0172421436532164;0,35001433409814;0,896586870854409;0,0545315194648508;0,00785413815767031;2,71563460539325e-05;0,000123750289859106;0,0408765648871576;0,00831597420162634;0,000832041767780481;0,000143186075268368;6,23646254361501e-07;3,14911540302665e-06;0,00129771020121106;0,0016239038648912;1,49779471063913;0,0036430480597898
"reforma";0,296422750155173;1,31448017395694;-0,0988762962772396;0,473077362160136;-3,54211374505352;-0,786720521363065;0,075993837564179;0,336993003299258;-0,0253488950976493;0,121282742962434;-0,908090949276098;-0,201691373140469;0,0146751728474888;0,175424993948441;0,000830736037338291;0,0150965694088901;0,763771720608802;0,0302008071490392;0,000150330590920168;0,00295619025007615;1,67266388659573e-05;0,000382902880246229;0,021465910116658;0,00105892513644541;0,00171089871479608;1,53352899153806;0,00402353961471072
